index,ID,Word,Metaphor,Score,Word_POS_Tag,Metaphor_POS_Tag,Sentence
5691,3708,patterns,explain,0.449772636,Noun,Verb,"However , it is patently obvious that parents can be a good or bad influence and example for their children , and this fact can hardly be used to explain present patterns of crime ."
5692,2527,law,pick,0.62773378,Noun,Noun,"In other words , does English criminal law pick out the most heinous forms of killing as murders and manslaughters , or are the boundaries frozen by tradition  "
5693,3445,combination,provision,0.166055435,Noun,Noun,"In the early 1940s and 1950s , the belief was widely held that a combination of government intervention   in the form of town planning , housing and health programmes , and the provision of social security   and permanent male full employment , together with an increase in real wages , would reduce suffering due to poverty to manageable proportions ."
5694,2923,intended,lines,0.8089699490000001,Verb,Noun,There were also some lines intended for local consumption :   Higher petrol prices from the Liberal Democrats   that 's not gon na help a rural area  
5695,7053,method,adopted,0.755447735,Noun,Verb,"The method adopted was to canvass for capital donations that could then be invested to bring in a regular income , and both Balfour and Law were used to raise the wind ."
5696,6618,conflictual,aimed,0.286618896,Adjective,Verb,"How can History be a unity if it is also conflictual , if each action is aimed at destroying the other and results in a double negation in which the original aims of each action have been destroyed by the other  "
5697,1062,little,bit,0.69573867,Adjective,Noun,"  In a tough market you need to get the programme right , the price right and have a little bit of luck .  "
5698,6391,feminine,image,1.232783465,Adjective,Noun,"Giving science a more feminine image : It is sometimes argued that science textbooks are sexist in showing illustrations of boys , rather than girls , doing practical work in the laboratory , and so forth ."
5699,6513,resources,access,0.531718935,Noun,Noun,They were aware of a number of pre school children who did not have adequate access to resources or support when parents and professionals were becoming aware of the possible extent and implications of the disability .
5700,1364,figure,Descended,0.31951253,Noun,Verb,"Descended from an Aztec mother goddess , Llorona is a long suffering mother figure , symbolic in a wider sense of the trauma of the Spanish invasion ."
5701,6750,aristocracy,viewed,0.6361654999999999,Noun,Verb,"Thierry 's remote connection with the family of Godfrey de Bouillon , along with his marriage with Sybilla of Anjou , Fulk V 's daughter , gave him some claim to the throne of Jerusalem ; as a consequence , the aristocracy of Outremer viewed him and Philip with mixed feelings , expecting much of them , yet fearing their ambitions ."
5702,3194,clarify,serves,0.6794892709999999,Verb,Verb,"The initial one to one meeting , held with one of the two group leaders , serves to clarify what participants can expect from the course and what is expected of them ."
5703,2129,details,turnover,0.437625016,Noun,Noun,"The rest of lunch passed in similar diversion , interspersed with details of last week 's turnover which were never far from Barton 's mind , whatever other distractions offered ."
5704,2587,arguments,focus,0.382523847,Noun,Verb,The arguments therefore tend to focus on three borderline questions : What is the minimum fault required for conviction of murder  
5705,7003,furnish,left,0.269318448,Verb,Verb,His concern was solely with effectiveness rather than style ; he rarely spoke with more than brief notes and left it to the occasion to furnish the words .
5706,6971,refused,withdraw,0.48615308,Verb,Verb,"The party officers and Whips were solidly behind Chamberlain , but Law drew off some of his support among tariff reformers and , urged on by Edward Goulding and Max Aitken , he refused to withdraw unless his continued candidature would allow Long to win ."
5707,1282,artists,focused,0.310150502,Noun,Verb,"As with most artists who have become mythical personalities in the popular imagination , such attention has focused primarily on the anecdotal and tragic details of Kahlo 's admittedly fascinating life ."
5708,3158,punishment,feature,0.744404588,Noun,Noun,"Discourses on punishment and dictionary definitions of the term clearly specify the central feature of punishment as being the infliction of pain rather than the loss of liberty per se ( Hudson , 1987 ) ."
5709,4515,management,system,0.326164446,Noun,Noun,"It has now been copied into INGRES , a relational database management system , permitting queries to be made about subsets of the data ; for instance , all males between the ages of 25 and 64 suffering from laryngeal cancer ."
5710,8388,Russian,Front,0.59146588,Adjective,Noun,"It was this group that radioed the warning of Operation Blue , the attack on Stalingrad that led to Hitler 's biggest wartime disaster on the Russian Front .  "
5711,6674,event,conceive,0.743808893,Noun,Verb,"So , although it is possible to conceive of any event as an incarnation of the totality , insofar as it must itself make up a part of that totality in its determination , unlike the case of the boxing match , where we can define the overall entity   boxing   , it still remains unproven that an overall entity ,   History   , can be said to exist at all ."
5712,456,game,raised,0.752053612,Noun,Verb,Bridgend raised their game against Wales ; now Wales must do precisely the same against New Zealand .
5713,1620,scraped,home,2.086541995,Verb,Noun,"In 1964 the All Blacks defeated Leinster 11 5 , they won 17 8 in 1972 and scraped home 8 3 in 1974 ."
5714,3133,real,challenge,0.632623555,Adjective,Noun,"That is a real challenge ,   she said ."
5715,657,roasted,waiting,1.2121410190000002,Adjective,Verb,"In a large , prefabricated shed we wandered past stacks of 45 gallon drums of PCBs , two drums high , about 10 deep ; and there were contaminated transformers waiting to be cut up and roasted in the flames ."
5716,6727,times,level,0.301072987,Noun,Noun,"John of Marmoutier 's life of Geoffrey le Bel offers a glimpse of how strong bonds were created between the prince and his followers within the household , and how a high level of training was maintained at all times ."
5717,1253,underline,vague,0.388838631,Verb,Adjective,"Not only are these songs impossible to use dramatically , they 're also too vague to use as incidental music , to underline or punctuate aspects of Holly 's life or the 1950s more generally ."
5718,6773,aristocratic,movement,0.141048443,Adjective,Noun,Even as early as 1147 it was apparent that the crusading movement had provided a new sense of aristocratic cohesion in the realm .
5719,3477,consequences,spiral,0.311760235,Noun,Noun,"The spiral in drug abuse and trafficking , with direct consequences for the AIDS epidemic , has created a new kind of alarm ."
5720,1314,women,surrounding,0.59146588,Noun,Verb,It is the mythology surrounding the women wearers of the costume which directed Kahlo 's choice .
5721,140,times,mixture,0.203481759,Noun,Noun,"But the resulting mixture of hymns , folksy tunes and recitatives   at times of intoxicating banality   was a sensation ."
5722,5606,marvellously,strong,1.509958184,Adverb,Adjective,"Wavebreaker 's hull was made of steel and , while such hulls are marvellously strong and safe , they are soon weakened if their steel is exposed to salt air ."
5723,11863,butter,load,0.8272649670000001,Noun,Noun,Like chicken Kiev without a load of sloppy butter .
5724,1784,activities,boosted,0.141048443,Noun,Verb,"BTP 's enlarged specialist chemicals activities boosted turnover to  60.1million , from  44.8million , in the September half and profit rose to  9.6 million from  5.6 million , including an exceptional  3.1 million , from the Rizzi engineering sale in Italy ."
5725,1514,emergency,relief,0.711561033,Noun,Noun,"The only accident and emergency relief was provided by the police , part time St John ambulance volunteers running 20 vehicles , and the Red Cross ."
5726,6233,inspection,guide,0.416266591,Noun,Verb,They normally take the form of a series of questions or statements which the operator uses to guide and structure his inspection of the hardware and other system components .
5727,8228,fight,determined,0.5250753539999999,Verb,Verb,"Leaves and yellow blossoms obscured the top of the window , while the bottom was covered by aggressive pink hollyhocks , seemingly determined to fight their way inside ."
5728,5173,noise,top,0.33662837100000004,Noun,Noun,"Forster reached for his mask , just as the hissing gas noise sounded right on top of him , ending with a little shriek ."
5729,6354,period,route,0.310150502,Noun,Noun,"A person may undergo crisis and commitment simultaneously and progress by route A. An alternative is to undergo a period of considerable self doubt and self examination in which all one 's beliefs tend to be very fluid , a period known as moratorium , before acquiring beliefs for oneself and ego identity is achieved ( route B ) ."
5730,7032,election,fixed,0.406336371,Noun,Verb,"Improved morale would also make possible organizational advances outside parliament , all linked to the issue of Ulster , and with the sights fixed firmly on the next election , an election that would make or break the Union , the Empire and Law 's leadership of the party ."
5731,4578,nape,caught,0.390551171,Noun,Verb,"Her long hair , shining gold , was swept back and caught at the nape of her neck with a bow , make up , expertly applied , accentuated the classically beautiful lines of her face , and she wore her well cut suit with all the panache that was expected of her ."
5732,3078,ratios,looks,0.196737258,Noun,Verb,The increase will not be matched by dividend rises   too many companies have been paying more than they could afford over the past two years and need to repair their reserves and ratios   but 7 p.c. growth looks reasonable .
5733,2540,peril,left,1.3580422680000002,Noun,Verb,"But the rule was confirmed by the Criminal Law Revision Committee in 1980 , on the ground that a defendant should not be left in peril of a homicide conviction indefinitely ."
5734,490,simple,answer,0.18970209,Adjective,Noun,"The simple answer is that Chelsea are in a false position and Arsenal , on this evidence , slightly jaded champions ."
5735,2744,blobs,sheets,2.086541995,Noun,Noun,"Large boulders stood out beside the path as grey blobs in the featureless sheets of pale grass , and flat stones had been placed as bridges across the burns , their backs hollowed by the tread of feet through the centuries ."
5736,6660,incarnation,sense,0.654484329,Noun,Noun,"Each boxing match , Sartre claims , must be both a unique event and also in some sense the incarnation of all boxing , whose rules and conventions it follows , and whose past and future history it sets itself against ."
5737,2138,niece,setting,0.185479868,Noun,Verb,"It was Grizel Huntley 's own view that her brother had not been fooled at all but had been charmed and diverted by a dashing girl thirty years his junior , and had seen no reason at all why she should not have a share of his considerable estate when that left a very decent down setting for his niece as well ."
5739,3503,combined,grip,0.580155147,Verb,Noun,"The Government 's post 1987 initiatives have , to some extent , reflected a diagnosis based on the need for better management   though on the principle that central authorities can provide a firmer grip than local ones   but combined with an anti collectivist belief in the restorative powers of capitalism ."
5740,1001,dash,venerability,1.4217015869999998,Noun,Noun,"In an old garden , there may be a fruit tree , or a good bulwark of evergreen laurel or box that , tidied up , could add a dash of venerability to the new garden that will emerge around it ."
5741,5843,fade,specks,0.407456338,Verb,Noun,I like to watch the phosphorescence curling away from the hull and I like to watch the brilliant specks of light fade in the black deep water far in the ship 's wake .
5742,3117,secure,team,0.456958881,Verb,Verb,"The Government will also encourage more family doctors to hold budgets to   buy   services for patients , and is looking at ways to enable smaller practices to team up to secure the advantages of fund holding ."
5743,3543,sector,independent,0.63919186,Noun,Adjective,"It is a curious comment on Thatcherism , however , that the administration most committed to a reduction in the role of the state , and in the need for an independent private sector , has spent more on specific urban regeneration and employment schemes and incentives to private investment in urban areas than any other in recent history ."
5744,5709,sandwiches,attacked,1.239410241,Noun,Verb,"They briefly appeared on deck for lunch ; a meal which Rickie hardly touched , while Robin Anne , despite her apparent frailty , attacked the sandwiches and salad with the savagery of a starving bear ."
5745,1854,activists,belong,0.267809734,Noun,Verb,"THIS expanded network of popular committees and institutions making up the Unified leadership is infused by tens of thousands of activists who belong to , or identify with , the different factions of the PLO ."
5746,3676,savages,found,0.399727265,Noun,Verb,"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake  "
5747,3708,explain,patterns,0.421787439,Verb,Noun,"However , it is patently obvious that parents can be a good or bad influence and example for their children , and this fact can hardly be used to explain present patterns of crime ."
5748,809,unfair,suggest,0.16810110600000006,Adjective,Verb,"IT WAS unfair of Auden to suggest , in his   Letter to Lord Byron   , that a poet 's   sense of other people 's very hazy   ."
5749,3711,aspects,linked,0.321649046,Noun,Verb,"The problem with assessing the influence of parental and family dimensions , such as weak supervision or parental criminality , is the fact that they are closely linked to various aspects of social and economic disadvantage , such as poverty , overcrowding and poor housing ."
5750,8704,football,team,0.429842028,Noun,Noun,He was a twin and his brother played on the football team .
5751,3596,subsequently,seen,0.6369191329999999,Adverb,Verb,"This did not , however , stop the question of political marginality and the need to reform existing policies from being raised at all , as can be seen subsequently by the attempts after 1981 to introduce both locally and nationally measures which were meant to address some of the grievances of the rioters and to ensure that further disturbances did not occur ."
5752,2869,tides,allowing,0.454212614,Noun,Verb,"Paths and boundaries vanished , allowing the tides of street life to wash right up to the doorsteps ."
5753,3165,worker,tool,0.403547267,Noun,Noun,"As Davies ( 1981 ) has pointed out , speech is the basic tool of the social worker ."
5754,593,crematorium,cross,0.8213557690000001,Noun,Noun,"For a place so hated , the Pontypool plant looks innocuous inside , like a cross between an oil refinery and a crematorium ."
5755,628,organisations,emphasis,0.377489825,Noun,Noun,"Environmental organisations , however , put the emphasis elsewhere ."
5756,5756,swept,beam,1.620476571,Verb,Noun,"Chatterton raised his cardboard cup in silent acknowledgement , then stared ahead to where a great beam swept around the sky ."
5757,7011,Unionist,recovery,0.5250753539999999,Adjective,Noun,"The Unionist recovery was built around Law 's leadership , but what Asquith called the "" new style "" of obstruction , threats and offensive behaviour did not originate with Law ."
5758,5280,gesture,containment,1.5171688330000002,Noun,Noun,"He was aware of an almost imperceptible withdrawing , more emotional than physical , a small delicate gesture of self containment ."
5759,3573,people,bringing,0.504554631,Noun,Verb,Any substantive disagreement centred around the issue of what role social deprivation and unemployment had in bringing young people to protest violently on the streets .
5760,6957,broad,sense,0.754979105,Adjective,Noun,The trouble with all the views which we have looked at is that they tie the notion of autonomy firmly and solely to that of knowledge interpreted in either a broad or narrow sense .
5761,1382,skyscrapers,blending,1.68732454,Noun,Verb,"The red and green of the Aztec necklace links it compositionally with the indigenous plants to the   south   of the painting , the pink colonial style dress tonally blending with the skyscrapers to the   north   ."
5762,8125,feet,reached,0.391475548,Noun,Verb,"After they reached two thousand feet , the instructor showed her how to fly level ; he then encouraged her to experiment with the stick , manoeuvring the plane m every direction ."
5763,6659,takes,incarnation,0.335773142,Verb,Noun,"Its totalization takes place through its incarnation , as part of the totality of boxing , in the overall framework within which each individual fight occurs ."
5764,697,side,dramatic,1.38194739,Adjective,Adjective,Some of the treatments have dramatic side effects .
5765,6973,county,supported,0.34763539200000004,Noun,Verb,Long was supported by the bulk of the English county members but by few of the party 's men of talent .
5766,6519,key,controlling,0.459284002,Adjective,Verb,"Second , the worker had an alternative peer group of under fives workers who were key figures in controlling access to all other under fives facilities ."
5767,5479,cry,Shock,0.292582814,Noun,Noun,"Shock made her cry out , and he closed the door and moved towards her in quick strides , putting his hand across her mouth to stop her scream ."
5768,3434,accurate,reconstruction,0.7656742,Adjective,Noun,"But the end product is the accurate reconstruction of the Jurassic and Cretaceous terrestrial world , over which the dinosaurs were indisputably dominant ."
5769,4809,sorry,lose,0.463548547,Adjective,Verb,"  I shall be sorry to lose you , Paula ."
5770,7009,stylist,polished,2.058399799,Noun,Adjective,"In the long debates over Marconi in 1913 and over the Curragh "" mutiny "" in 1914 Law was able to nail Asquith 's evasions where a more polished stylist might have been foiled ."
5771,3593,effectively,planning,0.437625016,Adverb,Noun,"The Scarman Report , for example , contained the following policy proposal :   I recommend that local communities must be fully and effectively involved in planning , in the provision of local services , and in the management and financing of specific projects , ( Scarman , 1981 , para. 8.44 ) ."
5772,6838,ourselves,picture,0.383534857,Proper Noun,Noun,"First of all , let us remind ourselves of the traditional picture of children drawn for us by some great philosophers of the past ."
5773,6820,position,consider,0.535620682,Noun,Verb,Women philosophers are in a special position to consider such questions for in the image of the philosopher 's child they see themselves .
5774,1736,phases,goes,0.694872307,Noun,Verb,Good system development goes through two distinct phases .
5776,3546,run,counter,0.59146588,Verb,Adverb,"Faced , however , with the catastrophic increase in unemployment and the need to occupy large numbers of workless people without directly employing them ( which would have run counter to the economic doctrine which had led to the redundancy of many of them in the first place ) , the Government poured money into any   voluntary   agency willing to put in a bid for government funded cheap labour ."
5777,781,trust,degree,0.931677742,Noun,Noun,"Take along a prosperous adviser on all shopping sprees , demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces ."
5778,1165,chimney,rose,0.62773378,Noun,Verb,"So the single chimney rose only to 325ft , some 45ft below the height of the cross above the cathedral ."
5779,147,drawing,sitter,0.925229295,Verb,Noun,"Just as Thomson transferred Stein 's literary abstraction to music , so these portraits unusually employ the painter 's technique of drawing the sitter from life : an ideal combination of Thomson 's habit of immediate response with an actual subject ."
5780,6437,scientist,image,0.399182907,Noun,Noun,"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school ."
5781,3090,fulfil,call,0.8380214009999999,Verb,Noun,"The members , many of whom are unable to fulfil the latest  101m cash call due on March 2 to cover 1989 90 losses on syndicates were seeking an interim injunction to stop members ' agents and Lloyd 's dipping into their security ."
5782,147,life,drawing,0.395264765,Noun,Verb,"Just as Thomson transferred Stein 's literary abstraction to music , so these portraits unusually employ the painter 's technique of drawing the sitter from life : an ideal combination of Thomson 's habit of immediate response with an actual subject ."
5783,187,killed,earmarked,0.34869596700000005,Verb,Verb,"As a rich , forceful young man , Keller had been earmarked as a likely future president , even before Mullegg was killed in an aircrash in 1958 ."
5784,503,left,mark,0.52653155,Verb,Noun,"Very kind , but international players are supposed to be habitually influential , and it was Hazard who in the second half , with a few incisive passes , gifts from the heavens on a day like this , left a greater mark ."
5785,1368,child,bearing,0.463548547,Noun,Verb,The Indian Mexico raped and abused by the conquistador yet bearing his bastard child .
5786,5768,trouble,sign,0.653289914,Noun,Noun,"I explained all that to Chatterton , but stressed that we would run for cover at the first sign of trouble ."
5787,891,pint,shot,0.699760004,Noun,Noun,"We say we are thirsty when we mean that we fancy a glass of wine , a pint of beer , a gin and tonic or a shot of whisky   the pleasure of naming our poison   at the end of a busy day or tiresome week ."
5788,837,run,able,0.504554631,Verb,Adjective,"FROM this month , all new cars submitted for British type approval , the test which allows them to be legally sold in the UK , must be able to run on lead free petrol ."
5789,6609,remains,hidden,0.416266591,Verb,Adjective,The dialectic is the law that remains hidden .
5790,1194,Fifties,approach,0.39983776,Noun,Noun,"This , however , was too much for the Government and , using the excuse that public opinion was not yet ready to accept the protection of many unpopular modern buildings , Lord Caithness , the Minister of State for the Environment , arbitrarily whittled down English Heritage 's list to 18 buildings   excluding Bankside   although it represented a more traditional approach in the Fifties to the now unfashionable Modern Movement ."
5791,6724,moment,offered,0.13939020800000002,Noun,Verb,"The pattern caused problems , in that the circumstances which might trigger off renewed fighting were unpredictable ; yet the moment an opportunity offered , princes had to be prepared for invading their enemies ; there was no time for lengthy preparation ."
5792,3215,refers,Support,0.369248292,Verb,Noun,Support refers to anything which is said or done to help the offender solve or mitigate their personal or social problems : surveillance to anything which is said or done to induce the offender to conform to socially acceptable standards of behaviour .
5793,6196,rectangular,distribution,1.589882851,Adjective,Noun,For most purposes a rectangular distribution is the most desirable because it provides the appropriate mix of youthful enthusiasm and ageing experience .
5794,2618,crime,final,0.28907651300000003,Noun,Adjective,"There are arguments in favour of this : death is final , murder is the gravest crime , and there is no significant moral difference between someone who chooses to cause really serious injury and someone who sets out to kill ."
5795,1905,finance,set,0.511590361,Noun,Verb,"Entire departments can be set up , in health , foreign affairs , agriculture , trade , finance , education , justice , religion , information and social welfare ."
5796,2614,line,draws,0.387822051,Noun,Verb,"If the point of distinguishing murder from manslaughter is to mark out the most heinous group of killings for the extra stigma of a murder conviction , it can be argued that the   grievous bodily harm   rule draws the line too low ."
5797,466,tries,crafted,0.8414155240000001,Verb,Verb,"Wales 's instant reaction , a try by Arthur Emyr , and subsequent steady improvement , bringing well crafted tries for Emyr and Robert Jones , promised more than was later fulfilled ."
5798,165,songs,contain,0.411807206,Noun,Verb,Thomson 's songs contain some of his finest work .
5799,5297,hair,gold,0.745324172,Noun,Noun,"She reminded him of pictures of the young Elizabeth Tudor , the same red gold hair framing a curiously adult face both secretive and self composed , the same sharp nose and wary eyes ."
5800,8233,soporific,calm,2.086541995,Adjective,Noun,The soporific calm of the drowsy afternoon was shattered by the bell indicator above the kitchen door .
5801,6361,approval,win,0.6645781239999999,Noun,Verb,"The physical sciences in particular , offer a conventional career choice which is likely to win approval from parents , teachers and peers ."
5802,193,regatta,threat,1.105401214,Noun,Noun,"Keller was made a Steward of Henley Royal Regatta in 1976 , a time when the proliferation of new six lane , still water courses around the world , which had emerged under his guidance , seemed a threat to the regatta founded in 1829 ."
5803,3539,facilitate,barriers,0.440866669,Verb,Noun,"Meanwhile , there were other incentive schemes   Enterprise Zones , for example , and simplified Planning Zones , which aimed to lift tax and planning   barriers   in order to facilitate investment ."
5804,3655,explain,attempt,0.410886642,Verb,Verb,This chapter will examine a range of theories which attempt to explain such behaviour .
5805,1541,system,allow,0.648656022,Noun,Verb,A much more flexible system which would allow local managers to negotiate local rates   on a national pay spine   is needed .
5806,546,economic,mess,0.752053612,Adjective,Noun,"When we 've got an economic mess , the first duty of a government is to clear up the economic mess ."
5807,7105,programme,immediate,0.409026535,Noun,Adjective,"On the other hand , the independence of the Tariff Reform League was a positive advantage : after January 1913 the party supported the tariff policy but was not including them in its immediate programme , so that Central Office could continue to distribute tariff propaganda from the TRL without compromising party policy ."
5808,2105,turnover,margin,0.176387899,Noun,Noun,"  They make a huge margin on a smaller turnover , Andy , out of punters like us .  "
5809,1793,led,bid,0.420669427,Verb,Noun,Kingfisher 's  461million bid for Dixon 's led to a resurgence of speculative activity yesterday .
5810,5192,mouth,pillbox,1.218348372,Noun,Noun,"To his right the ground rose gently towards the southern cliffs and he could see the dark mouth of a concrete pillbox , undemolished since the war , and as seemingly indestructible as the great hulks of wave battered concrete , remnants of the old fortifications which lay half submerged in the sand along part of the beach ."
5811,3081,market,feel,0.27746179600000004,Noun,Verb,"The change in employment may not always be so favourable as yesterday 's either , but the market is now starting to feel bullish and looking for a FT SE of 3,000 by next year ."
5812,8456,business,traded,0.709251627,Noun,Verb,"It was a cold reminder of their world , of the business they traded in daily ."
5813,580,valley,walls,1.356924345,Noun,Noun,"Plus a backdrop of houses covering the valley walls on either side , a reminder that wherever industrialised societies decide to deal with their most intractable problems , they are unlikely to find a place to do so which is not in somebody 's back yard ."
5814,3549,anxious,mop,0.484463895,Adjective,Verb,"Nowhere was the impact of this clumsy sleight of hand more evident than in the inner cities , where voluntary organizations had been most active , and where the Government was most anxious for them to mop up unemployment ."
5815,1508,format,fixes,0.583990958,Noun,Noun,"Government fixes the format in which BR has to work ; and if , as the Hidden report attests , many of its problems today reflect lack of past planning , lack of farsighted investment , living from hand to mouth , then that is not just BR 's doing ."
5816,7031,slow,resistance,0.702784482,Verb,Noun,In parliament there would be a carefully organized campaign of resistance that would at least slow the government down and raise Unionist morale .
5817,9629,night,bloody,0.946332373,Noun,Adjective,What a bloody night was Stuart .
5818,616,originating,quarter,0.385310145,Verb,Noun,"In here , they burn about 30,000 tonnes of chemicals a year , a quarter originating outside Britain ."
5819,4585,months,eliminated,0.277047345,Noun,Verb,eighteen months on the model circuit had eliminated all trace of her former Somerset accent .
5820,4502,initiatives,forged,0.572250299,Noun,Verb,"As noted above , the work of Fedra ( 1989 ) is a major step in this direction , and links need to be forged between initiatives in the UK and the rest of Europe ."
5821,682,low,levels,0.479654065,Adjective,Noun,"But some reports have suggested that low zinc levels may lead to problems in pregnancy , from difficult labour to congenital malformations in children ."
5822,5308,manoeuvre,trying,0.6794892709999999,Verb,Verb,The solid uncooperative bundle was surprisingly heavy ; it was like trying to manoeuvre a firm and rather smelly poultice .
5823,1844,construction,concentrated,0.382523847,Noun,Verb,"The second , and complementary , part of the Intifada strategy concentrated on the construction of an indigenous national authority ."
5824,2869,allowing,wash,0.153615485,Verb,Verb,"Paths and boundaries vanished , allowing the tides of street life to wash right up to the doorsteps ."
5825,3549,mop,anxious,0.281364877,Verb,Adjective,"Nowhere was the impact of this clumsy sleight of hand more evident than in the inner cities , where voluntary organizations had been most active , and where the Government was most anxious for them to mop up unemployment ."
5826,2519,effects,leave,0.301505355,Noun,Verb,"Even in crimes of violence which leave some permanent physical disfigurement or psychological effects , the victim retains his or her life and , therefore , the possibility of further pleasures and achievements , whereas death is final ."
5827,16121,Italian,border,0.317409879,Adjective,Noun,But is n't Manto near the Italian border  
5828,13730,food,sort,0.4078575,Noun,Verb,I did manage to sort out the food for tomorrow and
5829,13220,shape,funny,0.907551451,Noun,Adjective,Gone a funny shape .
5830,3535,forces,tackle,0.282679578,Noun,Verb,"Task forces , meanwhile , were directed to tackle youth unemployment ."
5831,810,novel,float,0.4078575,Noun,Verb,But the vaporous presences that float through this slender and anaemic first novel by a notable poet would appear to support the claim .
5832,714,victim,fell,0.6828833940000001,Noun,Verb,"One of the most successful Hollywood TV producers , David Jacobs , the creator of Dallas , believes the western also fell victim to late 1960s iconoclasm ."
5833,8372,brought,situations,0.423695076,Verb,Noun,"After all , it was the death of our people in these situations that has brought us together .  "
5834,3528,partnerships,recognise,0.53166502,Noun,Verb,"Heseltine 's vision was of   partnerships which recognise that there are some things that only governments can pay for , but also that the ingenuity and flexibility of the private sector is indispensable   ( p. 156 ) ."
5835,4558,statistical,models,0.463610008,Adjective,Noun,While there is some research activity in linking statistical models to GIS there would seem to be scope for further applications of operations research techniques to GIS problems .
5836,831,page,goes,0.7486147329999999,Noun,Verb,"Hardly a page goes by without the hapless Francis noticing something which reminds him , improbably , of something else ."
5837,6982,means,inclined,0.674106092,Noun,Verb,A good many men came into the room by no means inclined to acquiesce in the proposed arrangement .
5838,1506,job,lifting,0.509988494,Noun,Verb,"But the job of lifting the standards of people employed , giving them proper training , and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology , and it is n't by any means clear what the bill will be or where the money will come from ."
5839,4584,beautiful,racehorse,0.632909269,Adjective,Noun,But the transformation of a leggy young filly into a sleekly beautiful racehorse had been her doing .
5840,6288,section,followed,0.444287615,Noun,Verb,This should be followed by a separate section on how to set the system up in the first place and how to check that it is working properly .
5841,5309,pushchair,collapsed,1.716069163,Noun,Verb,"Theresa gave him a brief , pitying smile , dragged the plastic bags from beneath the seat then expertly freed her brother and settled him on her left hip while , with the other hand , she collapsed the pushchair , with a single vigorous shake ."
5842,1509,efficiently,run,0.391318174,Adverb,Verb,"Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently , can shift people to destinations with exemplary speed and safety   as Europe consistently demonstrates ."
5843,12801,people,running,0.486910656,Noun,Verb,People people were running away from you .
5844,504,ball,kept,0.435392028,Noun,Verb,Chelsea might have won had the ball not kept turning into a Mexican bean at Kerry Dixon 's feet .
5845,1615,Irish,leg,0.994270517,Adjective,Noun,"THE ALL BLACKS begin the Irish leg of their 13 match tour at Lansdowne Road today against Leinster , who have never beaten a major touring side ."
5846,9445,bit,feel,0.574426024,Noun,Verb,"I 'll tell you what I 've I 'm alright , but I feel a wee dizzy you know I feel as if I 'm a bit"
5847,1049,fee,commission,0.270090441,Noun,Noun,"In Bristol and West 's forthcoming auctions , a set fee of  375 plus VAT will be charged to everyone entering property to sell , with its usual agent 's commission ( about 2 per cent plus VAT ) charged on top when sales are made ."
5848,145,musical,portraits,1.412901151,Adjective,Noun,Another response to a visual stimulus was Thomson 's series of musical portraits of people such as Picasso and Aaron Copland .
5849,2649,essence,approaches,1.015166659,Noun,Noun,"Admittedly , the Model Penal Code does contain a list of circumstances which may amount to extreme indifference , which assists the courts and increases the predictability of verdicts in a way that Scots law does not , but the essence of both approaches is that there is no precise way of describing those non intentional killings which are as heinous as intentional killings ."
5850,2618,death,final,0.6193465979999999,Noun,Adjective,"There are arguments in favour of this : death is final , murder is the gravest crime , and there is no significant moral difference between someone who chooses to cause really serious injury and someone who sets out to kill ."
5851,4532,questions,deal,0.153615485,Noun,Noun,"These are , of course , commercially important questions and a good deal of money is going into the collection of such data by insurance companies ."
5852,1901,block,building,1.404326836,Noun,Verb,"In general , our policy should be to proceed with building our state block by block , without waiting to be given a gift of it through negotiations ."
5853,1508,living,fixes,0.356213151,Verb,Noun,"Government fixes the format in which BR has to work ; and if , as the Hidden report attests , many of its problems today reflect lack of past planning , lack of farsighted investment , living from hand to mouth , then that is not just BR 's doing ."
5854,1468,default,headed,0.457730234,Noun,Verb,THE QUESTION of just who would even want to be a partner with the US was underlined last night as the American Administration headed for default for the first time in its history .
5855,3442,stain,conscience,1.7065077430000002,Verb,Noun,"The inner city has been variously regarded as a cause for moral outrage , a threat to public order , or as a stain on the nation 's conscience ."
5856,2702,tenant,finding,0.683349807,Noun,Noun,"If , in addition to finding a tenant , the agency is managing the let , you should be paid every month , less a tenant finding fee of between two and four weeks ' rent ."
5857,4895,bag,committed,1.456882063,Noun,Verb,"Tense , facing outwards , Forster , Lawton and Nell guarded Delaney as he intoned the seaman 's prayer of interment , and then committed the canvas bag to the ocean ."
5858,1962,tractor,odd,0.965434169,Noun,Adjective,"He particularly liked this stretch ; nothing but the odd tractor and the horses ever came down this embankment , and the birds were unworried by his presence ."
5859,734,epitome,follow,0.6712860829999999,Noun,Verb,"Why did he follow J R Ewing , the epitome of 1980s TV , with a western about a gunfighter turned foster father  "
5860,645,air,plants,0.309802074,Noun,Noun,Five air monitoring plants had been installed ( he took me to see them ) .
